Unnamed: 0,article_id,prod_name,product_type_name,product_group_name,perceived_colour_master_name,department_name,index_group_name,section_name,rating,t_dat,customer_id,price,sales_channel_id
42627,673677003,Henry polo (1),Sweater,Garment Upper body,Blue,Knitwear,Ladieswear,Womens Tailoring,4,2018-09-20,08519dc5924824ca78ad845bcb7f29b16c280885cb00f277b72e9847bb70b218,0.0169322033898305,2
39373,661162002,Teddy,Sweater,Garment Upper body,Grey,Knitwear,Ladieswear,Womens Tailoring,1,2018-09-20,08519dc5924824ca78ad845bcb7f29b16c280885cb00f277b72e9847bb70b218,0.0338813559322033,2
39374,661162003,Teddy,Sweater,Garment Upper body,Blue,Knitwear,Ladieswear,Womens Tailoring,2,2018-09-20,08519dc5924824ca78ad845bcb7f29b16c280885cb00f277b72e9847bb70b218,0.0338813559322033,2
37120,652731008,Florida,Skirt,Garment Lower body,Black,Skirt,Ladieswear,Womens Tailoring,5,2018-09-20,085b8cdf4101b203cb49898f3ef927cf8e9295192e574f1b6e2273dc7bfed6b6,0.0539152542372881,1
47423,688873020,Gyda!,Blouse,Garment Upper body,Yellow,Blouse,Ladieswear,Womens Tailoring,5,2018-09-20,085b8cdf4101b203cb49898f3ef927cf8e9295192e574f1b6e2273dc7bfed6b6,0.0307966101694915,1
45746,684080002,Grimsby,Jacket,Garment Upper body,Beige,Outwear,Ladieswear,Womens Jackets,3,2018-09-20,085ce93ff6b41a755227746898ca5e3f3103f00e50bb5035f86d7400d427c8e5,0.1016779661016949,2
46302,685687001,W YODA KNIT OL OFFER,Sweater,Garment Upper body,Grey,Campaigns,Ladieswear,Womens Everyday Collection,3,2018-09-20,085ce93ff6b41a755227746898ca5e3f3103f00e50bb5035f86d7400d427c8e5,0.0169322033898305,2
45745,684080001,Grimsby,Jacket,Garment Upper body,Black,Outwear,Ladieswear,Womens Jackets,2,2018-09-20,085ce93ff6b41a755227746898ca5e3f3103f00e50bb5035f86d7400d427c8e5,0.1016779661016949,2
46305,685687004,W YODA KNIT OL OFFER,Sweater,Garment Upper body,Green,Campaigns,Ladieswear,Womens Everyday Collection,3,2018-09-20,085ce93ff6b41a755227746898ca5e3f3103f00e50bb5035f86d7400d427c8e5,0.0169322033898305,2
46304,685687003,W YODA KNIT OL OFFER,Sweater,Garment Upper body,Pink,Campaigns,Ladieswear,Womens Everyday Collection,5,2018-09-20,085ce93ff6b41a755227746898ca5e3f3103f00e50bb5035f86d7400d427c8e5,0.0169322033898305,2
27035,619138001,Rave,Sweater,Garment Upper body,Blue,Knitwear,Ladieswear,Womens Everyday Collection,4,2018-09-20,0861afefda0a15fa68a30009cc089b0525840149642f403d10db64421d8478fd,0.020322033898305,2
19975,586515001,Peony,Sweater,Garment Upper body,Lilac Purple,Knitwear,Ladieswear,Womens Tailoring,5,2018-09-20,0861afefda0a15fa68a30009cc089b0525840149642f403d10db64421d8478fd,0.0304915254237288,2
28205,622228002,Humble Top,Top,Garment Upper body,Blue,Woven Occasion,Ladieswear,Womens Premium,1,2018-09-20,0861afefda0a15fa68a30009cc089b0525840149642f403d10db64421d8478fd,0.020322033898305,2
4168,478549001,Eagel PU Pants Slim RW,Trousers,Garment Lower body,Black,Trousers DS,Divided,Divided Selected,5,2018-09-20,0864c58e052b243273d2ab33df294f8e03e9299f84a925f88bb39aff84e39ee8,0.0508305084745762,2
6301,504155015,Kirsten,Sweater,Garment Upper body,Beige,Knitwear Basic,Ladieswear,Womens Everyday Basics,4,2018-09-20,0864c58e052b243273d2ab33df294f8e03e9299f84a925f88bb39aff84e39ee8,0.0338813559322033,2
42780,674023001,Hawk PU trousers Slim RW,Trousers,Garment Lower body,Black,Trousers DS,Divided,Divided Selected,4,2018-09-20,0864c58e052b243273d2ab33df294f8e03e9299f84a925f88bb39aff84e39ee8,0.0508305084745762,2
7195,511121006,JOGGER cuffed 89,Trousers,Garment Lower body,Blue,Young Boy Denim,Baby/Children,Young Boy,5,2018-09-20,08756b815d9428ec24e315296000e5eba42d62db83fd6079ac9415a33b832af2,0.0423559322033898,2
33516,639104001,Relaxed Tapered Trash,Trousers,Garment Lower body,Blue,Young Boy Denim,Baby/Children,Young Boy,2,2018-09-20,08756b815d9428ec24e315296000e5eba42d62db83fd6079ac9415a33b832af2,0.0423559322033898,2
36765,651723001,Dazzle,Sweater,Garment Upper body,Blue,Knitwear,Ladieswear,Womens Tailoring,1,2018-09-20,0875f7ebd30c39bd353aff589e4044a273fbb92bdd1eaefe01fc7f23c5a561d4,0.0392372881355932,2
6643,507909003,Rebecca or Delphine shirt,Shirt,Garment Upper body,Black,Blouse,Ladieswear,Womens Tailoring,2,2018-09-20,0875f7ebd30c39bd353aff589e4044a273fbb92bdd1eaefe01fc7f23c5a561d4,0.0235423728813559,2
33743,639677001,Portofino ISW 28,Shirt,Garment Upper body,White,Blouse,Ladieswear,Womens Everyday Collection,3,2018-09-20,0875f7ebd30c39bd353aff589e4044a273fbb92bdd1eaefe01fc7f23c5a561d4,0.0235423728813559,2
22945,601102001,MAYA DENIM SKIRT,Skirt,Garment Lower body,Black,Skirts,Divided,Divided Collection,1,2018-09-20,0875f7ebd30c39bd353aff589e4044a273fbb92bdd1eaefe01fc7f23c5a561d4,0.0203898305084745,2
25451,612935007,SPEED Karma Dress,Dress,Garment Full body,White,Jersey,Ladieswear,Womens Tailoring,2,2018-09-20,0879ff001414c84ccf99281c05a532bd2ee3936b679488da0de88a61cb35c1d5,0.0338813559322033,2
32551,635418002,Leya,Blouse,Garment Upper body,Blue,Blouse,Ladieswear,Womens Everyday Collection,5,2018-09-20,0879ff001414c84ccf99281c05a532bd2ee3936b679488da0de88a61cb35c1d5,0.0118474576271186,2
40548,664942001,CS Vanilla,Dress,Garment Full body,White,Dress,Ladieswear,Womens Everyday Collection,5,2018-09-20,0879ff001414c84ccf99281c05a532bd2ee3936b679488da0de88a61cb35c1d5,0.0677796610169491,2
5125,490793027,Boulevard tee,T-shirt,Garment Upper body,White,Tops Fancy Jersey,Divided,Divided Collection,5,2018-09-20,0879ff001414c84ccf99281c05a532bd2ee3936b679488da0de88a61cb35c1d5,0.0101525423728813,2
26756,617919017,Melody,Dress,Garment Full body,Black,Dress,Ladieswear,Womens Everyday Collection,1,2018-09-20,0879ff001414c84ccf99281c05a532bd2ee3936b679488da0de88a61cb35c1d5,0.0237118644067796,2
47290,688508001,sheffield dress,Dress,Garment Full body,Turquoise,Projects Dresses,Divided,Divided Projects,3,2018-09-20,0879ff001414c84ccf99281c05a532bd2ee3936b679488da0de88a61cb35c1d5,0.0593050847457627,2
15684,567731001,Fantastic Elastic Top,Bikini top,Swimwear,Grey,Swimwear,Ladieswear,"Womens Swimwear, beachwear",4,2018-09-20,0879ff001414c84ccf99281c05a532bd2ee3936b679488da0de88a61cb35c1d5,0.008457627118644,2
38963,659669001,AK EL PASO dress,Dress,Garment Full body,Yellow,AK Dresses & Outdoor,Divided,Divided Asia keys,4,2018-09-20,0879ff001414c84ccf99281c05a532bd2ee3936b679488da0de88a61cb35c1d5,0.0304915254237288,2
28299,622678005,Melanie,Sweater,Garment Upper body,Pink,Jersey fancy,Ladieswear,Womens Everyday Collection,1,2018-09-20,08806f5a332f72086ff97a1ad05008957797b83f5033b99728312b9cfaa34b8e,0.0115423728813559,2
44273,679655001,pistachio svettis,Sweater,Garment Upper body,White,Jersey,Ladieswear,Womens Trend,2,2018-09-20,08806f5a332f72086ff97a1ad05008957797b83f5033b99728312b9cfaa34b8e,0.0202203389830508,2
10720,542695005,Julep hood,Hoodie,Garment Upper body,Black,Tops Fancy Jersey,Divided,Divided Collection,2,2018-09-20,08806f5a332f72086ff97a1ad05008957797b83f5033b99728312b9cfaa34b8e,0.0173389830508474,2
44467,680186001,EDC CLARISSA FLAIRED TRS,Trousers,Garment Lower body,Red,Campaigns,Ladieswear,Womens Everyday Collection,5,2018-09-20,08834cc37fb79321ba4c7adf643d452faa7d287694a048879ed5a616b76e318a,0.0423559322033898,2
25616,613666002,Slim cargo,Trousers,Garment Lower body,Khaki green,Trouser,Ladieswear,Womens Casual,2,2018-09-20,08886a73cfffd8e49e35b14b7857b5a8f298c7123fe09bb2f99ab5dd635c24c5,0.0292203389830508,2
2195,399087014,S.Skinny L.W Epic,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,5,2018-09-20,088d6cefbf2f80cbd77073d31c1e1c16428dbee7c92a47c241c48acd87069e7d,0.0338813559322033,1
2196,399087015,S.Skinny L.W Epic,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,1,2018-09-20,088d6cefbf2f80cbd77073d31c1e1c16428dbee7c92a47c241c48acd87069e7d,0.0338813559322033,1
27903,621381010,Jade Denim Fancy Trash TRS,Trousers,Garment Lower body,Blue,Trousers,Divided,Divided Collection,2,2018-09-20,088f83aa6a75012411a60f02a4a9193a2c77b07000423cead93d9a7eff3dd3a8,0.0338813559322033,1
18400,578876001,HAMILTON P5,T-shirt,Garment Upper body,White,Jersey,Ladieswear,Womens Casual,3,2018-09-20,0893ac2d03db752369de29889cc31adbd856952fd981c1c0fba18f236bdb1ed9,0.0101525423728813,2
41995,671057002,PRICE TEE ISW 21,T-shirt,Garment Upper body,Yellow,Tops Fancy Jersey,Divided,Divided Collection,1,2018-09-20,0893ac2d03db752369de29889cc31adbd856952fd981c1c0fba18f236bdb1ed9,0.0033728813559322,2
48549,692454002,EDC LAURA LACE TOP,Top,Garment Upper body,Black,Campaigns,Ladieswear,Womens Everyday Collection,1,2018-09-20,0893ad45841b8e6e4b2c9c67d6ac98e58c69cebcf219c4e2aedfacabd0b24783,0.0254067796610169,1
24194,608370001,Muriel mule wedge,Wedge,Shoes,Black,Heels,Ladieswear,Womens Shoes,4,2018-09-20,0897fb159ae1ddf01cf4321f36afbfb43b91d9aed1cfe04595039ceb361da3ce,0.0457457627118644,2
39372,661162001,Teddy,Sweater,Garment Upper body,Black,Knitwear,Ladieswear,Womens Tailoring,5,2018-09-20,08a4461b39fc5a7679cf50aed6f8bb69cf8affeb686e0009d30c6296d86131b2,0.0338813559322033,2
26964,618784002,Late leggings,Leggings/Tights,Garment Lower body,Black,Jersey fancy,Ladieswear,Womens Everyday Collection,2,2018-09-20,08a4461b39fc5a7679cf50aed6f8bb69cf8affeb686e0009d30c6296d86131b2,0.0304915254237288,2
27229,619636003,Tekla off shoulder,Dress,Garment Full body,Pink,Dress,Ladieswear,Womens Tailoring,1,2018-09-20,08a465ab1fc16b517543dc5bffda8f30344018408f28ca2a72b2b980547bf87b,0.0355762711864406,2
23734,606712001,Valerie sandalette,Heeled sandals,Shoes,Black,Heels,Ladieswear,Womens Shoes,2,2018-09-20,08a465ab1fc16b517543dc5bffda8f30344018408f28ca2a72b2b980547bf87b,0.0423559322033898,2
45876,684686001,Skinny Ankle R.W Chic Trash,Trousers,Garment Lower body,Grey,Denim Trousers,Divided,Ladies Denim,5,2018-09-20,08a68e694e8471bfea69afc29b7ef882b699317dbad18be57eb7c5d19a677242,0.0406610169491525,1
24056,607834001,BROADWAY,Shirt,Garment Upper body,Red,Tops Woven,Divided,Divided Collection,2,2018-09-20,08a68e694e8471bfea69afc29b7ef882b699317dbad18be57eb7c5d19a677242,0.0254067796610169,1
176,189616006,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Black,Basic 1,Divided,Divided Basics,1,2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,0.0169322033898305,2
18295,578478001,Pep leggings,Trousers,Garment Lower body,Black,Trouser,Ladieswear,Womens Tailoring,3,2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,0.0423559322033898,2
2270,400246014,Feather Jeggings L.W,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,2,2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,0.0406610169491525,2
35673,647804001,Skinny H.W Ankle Comet Zip,Trousers,Garment Lower body,Black,Denim Trousers,Divided,Ladies Denim,5,2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,0.020322033898305,2
35673,647804001,Skinny H.W Ankle Comet Zip,Trousers,Garment Lower body,Black,Denim Trousers,Divided,Ladies Denim,5,2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,0.020322033898305,2
2268,400246010,Feather Jeggings L.W,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,4,2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,0.0474406779661016,2
43743,677999001,Skinny H.W Ankle,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,4,2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,0.0677796610169491,2
45209,682456001,Weekend crew,Sweater,Garment Upper body,Grey,Jersey,Ladieswear,Womens Casual,1,2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,0.0423559322033898,2
2269,400246011,Feather Jeggings L.W,Trousers,Garment Lower body,Black,Denim Trousers,Divided,Ladies Denim,4,2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,0.0677796610169491,2
2271,400246021,Feather Jegging L.W.,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,1,2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,0.0677796610169491,2
3853,468480025,Mom Shorts,Shorts,Garment Lower body,Blue,Denim Other Garments,Divided,Ladies Denim,4,2018-09-20,08b803b33953910b012dcd5589a432b8d9c241c118da360908be04deacd79471,0.0338813559322033,2
3853,468480025,Mom Shorts,Shorts,Garment Lower body,Blue,Denim Other Garments,Divided,Ladies Denim,4,2018-09-20,08b803b33953910b012dcd5589a432b8d9c241c118da360908be04deacd79471,0.0338813559322033,2
9059,529008026,Hazelnut Push Melbourne,Bra,Underwear,Red,Expressive Lingerie,Ladieswear,Womens Lingerie,4,2018-09-20,08b842be94d96d6345d1063bb6f614b79bd891ac01dffbd410397a8ace50e6ed,0.0241355932203389,2
25071,611415005,Charlotte Brazilian Aza.Low 2p,Underwear bottom,Underwear,Red,Expressive Lingerie,Ladieswear,Womens Lingerie,2,2018-09-20,08b842be94d96d6345d1063bb6f614b79bd891ac01dffbd410397a8ace50e6ed,0.0169322033898305,2
6665,507910020,Isabella,Shirt,Garment Upper body,Blue,Blouse,Ladieswear,Womens Tailoring,3,2018-09-20,08be865f1bdc96e0d27d6ffb13fa30ab3da847aa7df914fa27a8a1ed11e51bd1,0.0254067796610169,1
43337,676387001,Bobo,Trousers,Garment Lower body,Black,Jersey Basic,Ladieswear,Womens Everyday Basics,2,2018-09-20,08c2198f987453e8432c230af2260838ba369c980e7d0dcd563db86bc739f5d2,0.0338813559322033,2
45521,683493001,Sebi,Sweater,Garment Upper body,Black,Jersey Basic,Ladieswear,Womens Everyday Basics,1,2018-09-20,08c2198f987453e8432c230af2260838ba369c980e7d0dcd563db86bc739f5d2,0.0254067796610169,2
17390,573716033,Kanta slacks RW,Trousers,Garment Lower body,Beige,Trouser,Ladieswear,Womens Everyday Collection,4,2018-09-20,08c2ce979fad01b579c5a648c37d0bdf1164c1ba2c29a7dd901d99f563407b84,0.0254067796610169,2
46305,685687004,W YODA KNIT OL OFFER,Sweater,Garment Upper body,Green,Campaigns,Ladieswear,Womens Everyday Collection,3,2018-09-20,08c2ce979fad01b579c5a648c37d0bdf1164c1ba2c29a7dd901d99f563407b84,0.0169322033898305,2
46303,685687002,W YODA KNIT OL OFFER,Sweater,Garment Upper body,Grey,Campaigns,Ladieswear,Womens Everyday Collection,3,2018-09-20,08c2ce979fad01b579c5a648c37d0bdf1164c1ba2c29a7dd901d99f563407b84,0.0169322033898305,2
46762,686631003,Maggie RW tapered,Trousers,Garment Lower body,Brown,Trouser,Ladieswear,Womens Everyday Collection,4,2018-09-20,08c2ce979fad01b579c5a648c37d0bdf1164c1ba2c29a7dd901d99f563407b84,0.0402372881355932,2
46762,686631003,Maggie RW tapered,Trousers,Garment Lower body,Brown,Trouser,Ladieswear,Womens Everyday Collection,4,2018-09-20,08c2ce979fad01b579c5a648c37d0bdf1164c1ba2c29a7dd901d99f563407b84,0.0423559322033898,2
17383,573716012,Kanta slacks RW,Trousers,Garment Lower body,Black,Trouser,Ladieswear,Womens Everyday Collection,1,2018-09-20,08c2ce979fad01b579c5a648c37d0bdf1164c1ba2c29a7dd901d99f563407b84,0.0254067796610169,2
36157,649494005,SIGNE 3/4 SLEEVE,T-shirt,Garment Upper body,Black,Jersey,Ladieswear,Womens Casual,2,2018-09-20,08cd4e749ffa2b091c3e77d1508fb5b46c6ef0ba5ca63970f0162d2917e997bf,0.0220169491525423,1
26469,617169003,Frille,Top,Garment Upper body,Unknown,Jersey fancy,Ladieswear,Womens Everyday Collection,3,2018-09-20,08cd4e749ffa2b091c3e77d1508fb5b46c6ef0ba5ca63970f0162d2917e997bf,0.0101525423728813,1
27931,621474001,Rocky,Blouse,Garment Upper body,Blue,Dress,Ladieswear,Womens Everyday Collection,2,2018-09-20,08d34196c0d3838ab70571dde8ed2e191b90fc5a492ecb06332f24b398c49034,0.0287966101694915,2
29104,624636002,Jessie,Scarf,Accessories,Mole,Scarves,Ladieswear,Womens Big accessories,2,2018-09-20,08d34196c0d3838ab70571dde8ed2e191b90fc5a492ecb06332f24b398c49034,0.0338813559322033,2
27934,621474008,Rocky,Blouse,Garment Upper body,Black,Dress,Ladieswear,Womens Everyday Collection,4,2018-09-20,08d34196c0d3838ab70571dde8ed2e191b90fc5a492ecb06332f24b398c49034,0.0287966101694915,2
41843,670424001,SPEED Panda,Sweater,Garment Upper body,Blue,Knitwear,Ladieswear,Womens Tailoring,1,2018-09-20,08d5c6f7f8b3583393e8551cf5443132468a0b482c38e6b26996172a722426cb,0.0482881355932203,1
32795,636455004,Jennifer (1),Blazer,Garment Upper body,Blue,Suit jacket,Ladieswear,Womens Everyday Collection,5,2018-09-20,08d5c6f7f8b3583393e8551cf5443132468a0b482c38e6b26996172a722426cb,0.0508305084745762,1
17155,573085028,Madison skinny HW,Trousers,Garment Lower body,Black,Trouser,Ladieswear,Womens Everyday Collection,4,2018-09-20,08d74a19d684a38b549007f9f0f37721781d1fe001a1ebf88e1286136787617e,0.0304915254237288,2
17155,573085028,Madison skinny HW,Trousers,Garment Lower body,Black,Trouser,Ladieswear,Womens Everyday Collection,4,2018-09-20,08d74a19d684a38b549007f9f0f37721781d1fe001a1ebf88e1286136787617e,0.0304915254237288,2
7708,516741002,Skinny HW shaping,Trousers,Garment Lower body,Grey,Woven bottoms,Ladieswear,H&M+,2,2018-09-20,08d9e901566cc6c178118acb035686c37251942329455164e6484ff7b5f47606,0.0508305084745762,2
7708,516741002,Skinny HW shaping,Trousers,Garment Lower body,Grey,Woven bottoms,Ladieswear,H&M+,2,2018-09-20,08d9e901566cc6c178118acb035686c37251942329455164e6484ff7b5f47606,0.0508305084745762,2
7711,516741006,Skinny HW shaping,Trousers,Garment Lower body,Blue,Woven bottoms,Ladieswear,H&M+,2,2018-09-20,08d9e901566cc6c178118acb035686c37251942329455164e6484ff7b5f47606,0.0491355932203389,2
7709,516741004,Skinny HW shaping,Trousers,Garment Lower body,Blue,Woven bottoms,Ladieswear,H&M+,1,2018-09-20,08d9e901566cc6c178118acb035686c37251942329455164e6484ff7b5f47606,0.0542203389830508,2
7709,516741004,Skinny HW shaping,Trousers,Garment Lower body,Blue,Woven bottoms,Ladieswear,H&M+,1,2018-09-20,08d9e901566cc6c178118acb035686c37251942329455164e6484ff7b5f47606,0.0542203389830508,2
38596,658183002,BOOGIE hooded tee,T-shirt,Garment Upper body,Beige,Ladies Sport Bras,Sport,Ladies H&M Sport,1,2018-09-20,08dc704fc579b154838922bc9b3a7e34a7da76ee7ed82c21969532b5972b3241,0.0050677966101694,1
38595,658183001,BOOGIE hooded tee,T-shirt,Garment Upper body,Black,Ladies Sport Bras,Sport,Ladies H&M Sport,2,2018-09-20,08dc704fc579b154838922bc9b3a7e34a7da76ee7ed82c21969532b5972b3241,0.0050677966101694,1
5253,493438015,Leo seamless t-shirt (1),T-shirt,Garment Upper body,Pink,Ladies Sport Bras,Sport,Ladies H&M Sport,2,2018-09-20,08dc704fc579b154838922bc9b3a7e34a7da76ee7ed82c21969532b5972b3241,0.0101525423728813,1
14291,562252028,Space 5 pkt tregging,Trousers,Garment Lower body,Black,Trouser,Ladieswear,Womens Everyday Collection,1,2018-09-20,08dd794f7916400e64c38a32c7a0210bf2457e21c7f5aa8210917117900c03ed,0.0254067796610169,1
24818,610730017,Gyda.,Blouse,Garment Upper body,Blue,Blouse,Ladieswear,Womens Tailoring,5,2018-09-20,08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,0.0101525423728813,1
2212,399136027,Shaping Skinny R.W.,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,5,2018-09-20,08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,0.0677796610169491,2
2208,399136004,Shaping Skinny R.W.,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,5,2018-09-20,08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,0.0593050847457627,2
2218,399136060,Shaping Skinny R.W,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,3,2018-09-20,08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,0.0593050847457627,2
24823,610730027,Gyda.,Blouse,Garment Upper body,Green,Blouse,Ladieswear,Womens Tailoring,1,2018-09-20,08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,0.020322033898305,2
24812,610730002,Gyda.,Blouse,Garment Upper body,White,Blouse,Ladieswear,Womens Tailoring,1,2018-09-20,08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,0.0101525423728813,2
21890,595779011,Offy sweater,Sweater,Garment Upper body,Blue,Jersey fancy,Ladieswear,Womens Everyday Collection,3,2018-09-20,08e5a409b104a26b85ed957286de5bc3ff21aea5e12f6c6ea3f1af6f3e9c3f14,0.0254067796610169,2
53580,705094001,Lorna (1),Sweater,Garment Upper body,Black,Knitwear,Ladieswear,Womens Everyday Collection,5,2018-09-20,08e5a409b104a26b85ed957286de5bc3ff21aea5e12f6c6ea3f1af6f3e9c3f14,0.0423559322033898,2
17428,573937001,ED Madison Skinny HW,Trousers,Garment Lower body,Black,Woven bottoms,Ladieswear,H&M+,1,2018-09-20,08e5ec1f652c85fc59be204b60f262b6d1f45e4ce11872090061c8b7815eb32f,0.0321864406779661,2
25355,612481008,ED Pamela,Shorts,Garment Lower body,Red,Shorts,Ladieswear,Womens Everyday Collection,4,2018-09-20,08e7c8cf470ab507f4f43d384cd1c291f2aa1cc2e7991d583d10b7f9be78bbc5,0.0153389830508474,2
3855,468480031,Vintage H.W Shorts,Shorts,Garment Lower body,Black,Denim Other Garments,Divided,Ladies Denim,5,2018-09-20,08e7c8cf470ab507f4f43d384cd1c291f2aa1cc2e7991d583d10b7f9be78bbc5,0.0101525423728813,2
39490,661605001,Franklin long denim shorts,Shorts,Garment Lower body,Blue,Shorts,Divided,Divided Collection,4,2018-09-20,08e7c8cf470ab507f4f43d384cd1c291f2aa1cc2e7991d583d10b7f9be78bbc5,0.0260847457627118,2
32996,637194001,Ollie dress SPEED W,Dress,Garment Full body,undefined,Dresses,Divided,Divided Collection,5,2018-09-20,08e7c8cf470ab507f4f43d384cd1c291f2aa1cc2e7991d583d10b7f9be78bbc5,0.0183898305084745,2
38189,656763005,Kajsa (1),Shorts,Garment Lower body,Pink,Shorts,Ladieswear,Womens Everyday Collection,5,2018-09-20,08e7c8cf470ab507f4f43d384cd1c291f2aa1cc2e7991d583d10b7f9be78bbc5,0.0214745762711864,2
26647,617645010,CSP Kaidence Shorts,Shorts,Garment Lower body,Yellow,Shorts,Divided,Divided Collection,4,2018-09-20,08e7c8cf470ab507f4f43d384cd1c291f2aa1cc2e7991d583d10b7f9be78bbc5,0.008457627118644,2
12059,551336006,Yolo Zip L/S,Sweater,Garment Upper body,Red,Tops Knitwear,Divided,Divided Collection,4,2018-09-20,08ef984221fd7b8d9d903c991eec3cda5a3af7a82882c82dc9030c4d536a137c,0.0338813559322033,1
46923,687260001,Prince Charles (1),Sweater,Garment Upper body,Red,Knitwear,Ladieswear,Womens Everyday Collection,3,2018-09-20,08ef984221fd7b8d9d903c991eec3cda5a3af7a82882c82dc9030c4d536a137c,0.0338813559322033,1
4179,478646001,Basic Gigi necklace,Necklace,Accessories,Metal,Jewellery,Ladieswear,Womens Small accessories,3,2018-09-20,08efb51bd6a41dd3135a3c548e8e1411a36b688a4a934ba992bfa8c6767e2e44,0.012864406779661,1
11231,546579001,Class Carro earrings RT,Earring,Accessories,Metal,Jewellery,Ladieswear,Womens Small accessories,5,2018-09-20,08efb51bd6a41dd3135a3c548e8e1411a36b688a4a934ba992bfa8c6767e2e44,0.0118474576271186,1
11677,549253007,Skinny RW denim,Trousers,Garment Lower body,Blue,Woven bottoms,Ladieswear,H&M+,3,2018-09-20,08f364834f28e1e9ea2135e0d65c80c4e3bd2c1132e1be0eac2dc71f0ea3d690,0.0457457627118644,2
41531,669517002,&DENIM Skinny ankle RW trash,Trousers,Garment Lower body,Blue,OL Extended Sizes,Ladieswear,Ladies Denim,3,2018-09-20,08f364834f28e1e9ea2135e0d65c80c4e3bd2c1132e1be0eac2dc71f0ea3d690,0.0457457627118644,2
3,110065001,OP T-shirt (Idro),Bra,Underwear,Black,Clean Lingerie,Ladieswear,Womens Lingerie,3,2018-09-20,08f60b0c07fc14fffc8983aec045c80ede7a419793046375a7ef75b6a18afdf0,0.022864406779661,1
9266,531697003,OP T-shirt. (Idro),Bra,Underwear,Beige,Expressive Lingerie,Ladieswear,Womens Lingerie,4,2018-09-20,08f60b0c07fc14fffc8983aec045c80ede7a419793046375a7ef75b6a18afdf0,0.022864406779661,1
22443,598655008,CORALINE,Sweater,Garment Upper body,Blue,Young Girl Knitwear,Baby/Children,Young Girl,4,2018-09-20,08fad9d33abbe48e9c1208bd723819c3bd7a3b9b3d55928dbec0866dd603878e,0.0100847457627118,1
29849,626415013,Lexie Shirt,Shirt,Garment Upper body,White,Young Girl Dresses,Baby/Children,Young Girl,3,2018-09-20,08fad9d33abbe48e9c1208bd723819c3bd7a3b9b3d55928dbec0866dd603878e,0.0187118644067796,1
12222,552370002,SKINNY PRICE,Trousers,Garment Lower body,Black,Young Girl Denim,Baby/Children,Young Girl,3,2018-09-20,08fad9d33abbe48e9c1208bd723819c3bd7a3b9b3d55928dbec0866dd603878e,0.0143898305084745,1
27274,619739037,Rally 2-p.,Underwear Tights,Socks & Tights,Black,Kids Girl S&T,Baby/Children,Girls Underwear & Basics,5,2018-09-20,08fad9d33abbe48e9c1208bd723819c3bd7a3b9b3d55928dbec0866dd603878e,0.0187118644067796,1
27123,619353007,Vilde dress,Dress,Garment Full body,Blue,Kids Girl Knitwear,Baby/Children,Kids Girl,3,2018-09-20,08fad9d33abbe48e9c1208bd723819c3bd7a3b9b3d55928dbec0866dd603878e,0.021593220338983,1
25050,611338001,Supreme fancy basic,Trousers,Garment Lower body,Black,Tops Girls,Sport,Kids Sports,5,2018-09-20,08fc8fe60d90f7edb0fd9379b552c80298bac94b67ad9c95e08cab18042a99b1,0.0220169491525423,2
